"fips","POP","DENSITY","medianAge","MedianHInc","per_dem","per_gop"
1001,55601,93.534505205,37.8,58786,0.239568549532,0.734357893029
1003,218022,137.13854588,42.8,55962,0.195653098098,0.773514719949
1005,24881,28.114059594,39.9,34186,0.466602502406,0.522714148219
1007,22400,35.986168859,39.9,45340,0.214220393233,0.769661636946
1009,57840,89.697955279,40.8,48695,0.0846990230066,0.89851875197
1011,10138,16.277951234,39.6,32152,0.750904062965,0.242288874708
1013,19680,25.333449178,40.7,39109,0.427864133564,0.563154864709
1015,114277,188.61714004,39.7,45197,0.278558763931,0.692396994259
1017,33615,56.347975948,43,39872,0.418275511685,0.566337639715
1019,26032,47.029485799,45.9,41014,0.1451013996,0.838712748738
1021,44153,63.726498241,38.6,45182,0.159353601753,0.825417693783
1023,12841,14.057424215,46.1,34884,0.427765547606,0.564391854706
1025,23920,19.314926487,42.3,36127,0.441558441558,0.549551638837
1027,13275,21.979894753,43.7,41225,0.187766281193,0.795800365186
1029,14987,26.757506743,42.5,40188,0.10471524801,0.878444580527
1031,51909,76.45075182,39.3,53155,0.204455711013,0.771461999708
1033,54762,92.387121174,42.7,47558,0.2962722326,0.678875984732
1035,12277,14.440131364,44.8,33177,0.469050894085,0.521626165368
1037,10715,16.461552335,46.9,38301,0.340800306337,0.646371816963
1039,36986,35.889346469,43.9,40601,0.15039828044,0.835883171071
1041,13824,22.704543937,41.5,39812,0.265994881638,0.721529110685
1043,83442,113.56042387,40.6,42558,0.100059016042,0.878105048554
1045,48956,87.249907296,37.5,45960,0.236772842026,0.741150561315
1047,38310,39.142243533,39.5,31602,0.684783769354,0.30880939669
1049,71385,91.86091024,39.3,39233,0.141148508779,0.834892279384
1051,81887,132.40756612,38.6,59347,0.228586912343,0.748380978187
1053,36748,38.877615797,39.7,35000,0.308814829422,0.67586932229
1055,102501,191.48976814,41.3,44023,0.238073331186,0.739108432626
1057,16433,26.180382896,43.8,37458,0.165690580771,0.818081991215
1059,31363,49.474811238,37.6,40459,0.183772480134,0.791802593057
1061,26314,45.804859964,42.4,38142,0.13054292821,0.854876061412
1063,8233,12.724429805,42.5,21804,0.823940765117,0.17235705471
1065,14726,22.867078756,39.2,30571,0.595755305868,0.396004993758
1067,17209,30.634605793,44.1,48610,0.285144068854,0.701384557815
1069,104722,180.59586101,39.8,45496,0.250939804901,0.727266238401
1071,51736,47.99314624,43.3,39816,0.176232860236,0.800721674284
1073,659300,593.22554444,37.7,51979,0.522493114704,0.450220777564
1075,13844,22.888459751,44.5,36756,0.14932910114,0.839561390853
1077,92387,138.30116642,41.4,46265,0.254476592894,0.714580166439
1079,32957,47.716440562,42.2,44515,0.246939752445,0.733912329891
1081,163941,269.83922055,31.4,48056,0.363928001665,0.595148089062
1083,96174,171.75295058,39.5,56460,0.237055837563,0.731573604061
1085,9974,13.931895758,41.6,30833,0.731276213301,0.262282804074
1087,18439,30.286086556,38,32074,0.82727480567,0.159350708733
1089,366519,457.24378797,38.5,63417,0.391508280399,0.559336063158
1091,19066,19.516985844,42.7,32809,0.512148337596,0.477164778955
1093,29763,40.093386582,44.3,35392,0.110904584882,0.873063816605
1095,96109,169.85038912,38.7,42490,0.140511940512,0.835607035607
1097,413757,336.56024397,37.6,46166,0.418815450434,0.557492334151
1099,21067,20.539770507,42.3,30141,0.423171330388,0.566617574865
1101,225763,287.48618084,36.2,47990,0.620363321068,0.358753119316
1103,119089,205.54206837,40.4,49751,0.224360384869,0.747974635434
1105,9140,12.700510989,37.7,23561,0.727497621313,0.266983824929
1107,19938,22.620053507,42.4,37458,0.418369496524,0.574468085106
1109,33338,49.605114793,30.8,34678,0.386871401152,0.589712092131
1111,22725,39.143956864,42.7,41449,0.226061204344,0.75982230997
1113,57781,90.12050714,35.9,40978,0.500470317726,0.48129180602
1115,88690,140.420421,40.3,54887,0.146295173577,0.832406357909
1117,215707,274.65465157,38.9,75761,0.231100314491,0.734275461656
1119,12691,14.041416952,35.8,23132,0.741511500548,0.247379126897
1121,79828,108.34681527,41.1,41012,0.364501174062,0.620025287495
1123,40497,56.518866946,43.7,43361,0.284857328145,0.700767401643
1125,208911,158.16297204,32.7,52221,0.388529886914,0.583798404073
1127,63711,80.544660834,42.4,41748,0.153404233492,0.827822042882
1129,16378,15.161923997,43.6,40794,0.278615167216,0.710197833255
1131,10627,11.961279617,40.8,27237,0.710254306809,0.284987694832
1133,23660,38.59836973,44.9,38504,0.0849341784495,0.899561189664
2013,3515,0.5032159254,42.7,69706,0.37715947248,0.528870018006
2016,5723,1.3030185169,37.6,85517,0.37715947248,0.528870018006
2020,291538,170.84945945,33.2,83280,0.37715947248,0.528870018006
2050,18216,0.4483488712,27.1,54212,0.37715947248,0.528870018006
2060,877,1.81957526,41.8,84688,0.37715947248,0.528870018006
2068,2059,0.162934745,43.1,84196,0.37715947248,0.528870018006
2070,5000,0.2727565085,30.3,58750,0.37715947248,0.528870018006
2090,98971,13.503070244,31.1,77095,0.37715947248,0.528870018006
2100,2474,1.0574495864,44.9,64342,0.37715947248,0.528870018006
2105,2151,0.3280653871,50.2,63603,0.37715947248,0.528870018006
2110,32113,11.876709455,38.1,88213,0.37715947248,0.528870018006
2122,58533,3.6529901494,40.8,66684,0.37715947248,0.528870018006
2130,13918,2.865629577,39.6,70356,0.37715947248,0.528870018006
2150,13345,2.0172729248,33.5,78281,0.37715947248,0.528870018006
2158,8303,0.4862974641,23.8,35539,0.37715947248,0.528870018006
2164,1587,0.0664089117,33.5,46406,0.37715947248,0.528870018006
2170,107610,4.3542490487,35,75905,0.37715947248,0.528870018006
2180,10008,0.4356614048,28.1,58987,0.37715947248,0.528870018006
2185,9872,0.1111406362,34.8,75431,0.37715947248,0.528870018006
2188,7671,0.2151846209,27.2,62949,0.37715947248,0.528870018006
2195,3221,1.1104542004,41,66907,0.37715947248,0.528870018006
2198,6422,1.2202695576,41,54191,0.37715947248,0.528870018006
2220,8647,3.0128759126,38.8,71534,0.37715947248,0.528870018006
2230,1148,2.6455700416,38.5,72237,0.37715947248,0.528870018006
2240,6918,0.278695684,36.3,71541,0.37715947248,0.528870018006
2261,9164,0.2677816989,39,82306,0.37715947248,0.528870018006
2275,2503,0.9792662974,49.5,57583,0.37715947248,0.528870018006
2282,604,0.0792310047,36.4,65833,0.37715947248,0.528870018006
2290,5327,0.0365930984,35.3,40000,0.37715947248,0.528870018006
4001,71818,6.413768529,34.7,32963,0.653625596227,0.284849134466
4003,126770,20.56427823,40.6,48649,0.35439312119,0.580248916495
4005,142854,7.6726192992,30.6,57616,0.563288744463,0.368870885174
4007,53889,11.325986655,49.7,42092,0.315263108702,0.638938218525
4009,38072,8.2358796196,33.3,51352,0.276488818159,0.672166848145
4011,9483,5.1482697863,34.2,60962,0.336725254394,0.583410422448
4012,21098,4.6888309769,56,33333,0.267288582438,0.685662137497
4013,4410824,479.4764304,36.1,61606,0.456797128628,0.491262415407
4015,209550,15.742539574,50.9,43266,0.22220275243,0.736712989796
4017,110445,11.100123355,36.4,40054,0.43384450281,0.513005168178
4019,1039073,113.09979314,38.3,51037,0.542321530538,0.407523519661
4021,447138,83.330493702,38.9,55550,0.380971163584,0.574137839134
4023,46511,37.602208146,36.6,40467,0.715797936487,0.244539729331
4025,231993,28.558217746,52.9,50180,0.320165984048,0.634425522742
4027,212128,38.470979394,34.3,44058,0.449863833755,0.505066365711
5001,17769,17.9709208,41.4,39466,0.314415437003,0.62023674396
5003,20046,21.662999825,41.7,39635,0.299987542046,0.665005606079
5005,41619,75.093934913,52.1,41481,0.212701818925,0.74877375843
5007,272608,321.63932955,35.3,64141,0.29591988288,0.644490887102
5009,37480,63.526433563,42.4,43262,0.183823529412,0.768288084465
5011,10897,16.784333234,40.2,39510,0.364113906552,0.598009400055
5013,5277,8.3953150843,45.5,44022,0.282666666667,0.690666666667
5015,28223,44.800928174,44.8,43505,0.312875375375,0.635604354354
5017,10438,16.199614005,42.7,33051,0.56640154254,0.413593637021
5019,22061,25.472316857,34.1,39752,0.431081888822,0.525762104005
5021,14847,23.217736871,43,33935,0.334392773503,0.632151221144
5023,24965,45.084706902,49.4,43391,0.175551470588,0.789939839572
5025,8018,13.412871423,42.7,42460,0.2191573204,0.745680509245
5027,23537,30.727792724,36,36148,0.355324205047,0.617404096413
5029,20891,37.828544349,41.7,41196,0.338777593467,0.618093658288
5031,108558,153.48489237,34.1,45868,0.299530999771,0.651967513155
5033,63406,107.25055074,38.7,46619,0.202031144211,0.751749040849
5035,48342,79.20594433,35.1,39002,0.52968730219,0.440119002405
5037,16676,27.05465413,41.2,43838,0.292050944225,0.670033670034
5039,7182,10.761383639,43.7,36628,0.425027362277,0.549799343305
5041,11512,14.986939894,39.1,30234,0.526975863701,0.453147184098
5043,18328,22.125731613,37,43014,0.360805860806,0.605463980464
5045,124806,192.61993238,32.5,51930,0.313281856613,0.62915192822
5047,17810,29.251865935,41.3,39463,0.205434458047,0.751567632129
5049,12269,19.846564485,48.1,36184,0.224915682968,0.731450252951
5051,99154,146.30495102,44.9,43146,0.3045095074,0.645883432085
5053,18188,28.787064887,40.4,51920,0.205251641138,0.752735229759
5055,45325,78.459263269,37.9,47497,0.21189848842,0.741783386493
5057,21741,29.883712392,39.9,41355,0.339490263459,0.62872279496
5059,33701,54.779866739,41.3,41262,0.265509944985,0.690055014812
5061,13341,22.666934514,38.8,35900,0.29132498921,0.680837289599
5063,37678,49.319726544,39.4,43523,0.214089117013,0.738302462248
5065,13593,23.41297489,48,40218,0.205893254262,0.749073387695
5067,16811,26.518989302,39.9,33174,0.310818770862,0.640486942863
5069,68114,78.293590368,38.8,38289,0.612116964529,0.359420628431
5071,26742,40.525027934,38,37170,0.269089696566,0.674891630544
5073,6682,12.648231995,46.3,32412,0.362610229277,0.617283950617
5075,16434,27.967935241,41.1,38528,0.224373778646,0.7219754841
5077,8985,14.909863035,41.8,28367,0.577563249001,0.409121171771
5079,13383,23.831748998,38.6,45166,0.32826428946,0.64368117462
5081,12326,23.158453719,42.6,45388,0.26906779661,0.694144838213
5083,21737,30.696690278,41.5,39748,0.21839520347,0.731853552749
5085,73657,95.546462579,36.1,57509,0.210640364642,0.743555256669
5087,16481,19.755374235,42.6,43891,0.23400176939,0.725007372457
5089,16722,28.012103192,51.7,35518,0.204971717773,0.755730872283
5091,43592,69.666031456,38.9,41903,0.266812363409,0.705151420543
5093,41239,45.791823127,36.2,37237,0.432550981147,0.537745286649
5095,6900,11.364790682,47,35190,0.469269703543,0.506146059291
5097,8924,11.443104702,50,37855,0.213352685051,0.746879535559
5099,8326,13.476024627,44.8,37635,0.357562635323,0.618929786576
5101,7805,9.5077549052,49.1,39896,0.18734923613,0.770570892522
5103,23606,32.214182855,42.3,34887,0.437202712276,0.541139560773
5105,10352,18.768461813,43.5,46071,0.24566816995,0.707097080465
5107,18029,25.917573945,38.5,29263,0.62257035103,0.354366115463
5109,10673,17.769790471,42.8,37406,0.172901921132,0.796258847321
5111,23974,31.612860463,39.7,39277,0.355479840999,0.596062843082
5113,20049,23.375831327,43.7,37035,0.148996429011,0.813446619874
5115,64000,78.767276003,35,41914,0.223624970991,0.728428869807
5117,8074,12.462049541,46.2,41846,0.238542890717,0.735311398355
5119,392680,517.42322701,36.9,50093,0.566652718604,0.387895617772
5121,17948,27.518169014,41.5,36870,0.225724695074,0.714082052907
5123,25439,40.073839601,38.9,35356,0.543847814355,0.431057744199
5125,121421,167.81364049,39.2,62152,0.254892151392,0.689846260414
5127,10319,11.564410034,41,35509,0.168047729533,0.788200198873
5129,7958,11.947252317,47.6,36390,0.162520281233,0.7990805841
5131,127753,240.1846226,37.5,43240,0.279725417269,0.660490851069
5133,17139,30.327516453,34.9,46667,0.23798981625,0.726367057782
5135,17366,28.731305394,47.4,33708,0.204728789986,0.75173852573
5137,12457,20.542406304,49.8,36162,0.215125746336,0.738375248779
5139,39126,37.649550945,40.1,44000,0.346860080793,0.624372628229
5141,16603,23.393298175,47.9,36897,0.217550274223,0.756855575868
5143,236961,251.54733629,31.8,49629,0.413240694535,0.517165048047
5145,78727,76.058647934,36.6,43822,0.18786200867,0.766383738297
5147,6490,11.060580858,45.6,31023,0.438039215686,0.527058823529
5149,21535,23.152484354,39.3,42361,0.230395993113,0.719987478479
6001,1666753,2260.6172815,37.4,92574,0.793142475069,0.148711258246
6003,1101,1.4911822298,44.3,64688,0.553043478261,0.366956521739
6005,39383,66.237595522,50.5,61198,0.34353543582,0.595775631328
6007,231256,141.31390825,37.1,48443,0.440265461541,0.480300977836
6009,45602,44.707141846,52.1,58151,0.346467269634,0.585295961315
6011,21627,18.794434391,35.1,56704,0.403245374583,0.538519866545
6013,1150215,1604.0222051,39.4,93712,0.689128114392,0.254389718539
6015,27828,27.655764833,38.6,45258,0.372289285333,0.54844567888
6017,190678,111.64849685,45.8,80582,0.394976913077,0.533834670731
6019,994400,166.89888064,32,51261,0.494118211169,0.455315187162
6021,28047,21.345275346,36.6,47395,0.326793901269,0.617123360699
6023,136373,38.219270159,38,45528,0.582590082055,0.32355214651
6025,181827,43.534898333,32.4,45834,0.681827980168,0.270532442337
6027,17987,1.7667330058,45.7,52874,0.394572286143,0.531265632816
6029,896764,110.27241954,31.5,52479,0.397202893558,0.547314272592
6031,151366,108.87219437,31.7,53865,0.400062015504,0.54096124031
6033,64382,51.23845743,45.6,42475,0.478344193177,0.440935224224
6035,30802,6.7828105546,36,56362,0.213394741892,0.72673191326
6037,10105518,2490.1520009,36.2,64251,0.714071865319,0.233886938213
6039,157672,73.784428644,33.9,52884,0.38767766979,0.560984152001
6041,259666,498.91943986,46.5,110217,0.788150007731,0.159458254882
6043,17471,12.058631897,51.4,51199,0.351695392588,0.584093725358
6045,87606,24.984894692,42.8,49233,0.603847835592,0.312286838653
6047,274765,141.94999677,30.9,50129,0.513980669285,0.434729440538
6049,8777,2.2416343556,47.7,45149,0.237570705567,0.718368562072
6051,14250,4.6736841662,38.3,63018,0.523088863019,0.403570042685
6053,435594,132.73342057,34.1,66676,0.669587074351,0.272849517978
6055,139417,186.30912441,41.1,84753,0.647661723566,0.295744312133
6057,99696,104.09286589,50.1,63240,0.487070779963,0.441577966204
6059,3185968,4018.7210395,37.8,85398,0.509601544158,0.432801094389
6061,393149,279.4073303,41.9,84357,0.411666622379,0.524652565567
6063,18804,7.3652724675,52.2,53270,0.365118912797,0.575198187995
6065,2450758,340.07325608,35.3,63948,0.496107441063,0.452762678244
6067,1540975,1596.1292848,36,63902,0.585567433683,0.348695045837
6069,61537,44.314210812,35.5,81977,0.571932620077,0.368256316868
6071,2171603,108.25593326,33.1,60164,0.521920294998,0.42413027758
6073,3343364,794.38135555,35.6,74855,0.560710165858,0.382352214351
6075,883305,18848.498575,38.2,104552,0.855316935627,0.0944250537237
6077,752660,540.55410882,34.1,61145,0.53880957953,0.409944373436
6079,284010,86.047009542,39.1,70699,0.50572747341,0.422813566125
6081,769545,1715.3010657,39.6,113776,0.763759178293,0.186891084839
6083,446527,163.25569659,33.7,71657,0.609655105222,0.327235970382
6085,1937570,1500.7291893,37,116178,0.733480189578,0.208529799074
6087,274255,616.13143107,37.4,78041,0.750469125796,0.177589442247
6089,180040,47.687714033,41.8,50905,0.282148468727,0.655883893376
6091,2987,3.1337591117,55.5,48125,0.333148558758,0.580931263858
6093,43724,6.9637867467,48,44200,0.358237547893,0.565234926396
6095,446610,543.48518937,37.9,77609,0.622546726726,0.317780184152
6097,499942,317.24772804,41.7,76753,0.707222967207,0.228093380471
6099,549815,367.519528,34,57387,0.473539941463,0.467269967529
6101,96807,160.66740977,35.7,56955,0.388806730422,0.551447632193
6103,63916,21.672782844,40.9,42899,0.287256830601,0.654907103825
6105,12535,3.9427318947,51.8,38497,0.397794741306,0.510814249364
6107,465861,96.563936248,30.8,47518,0.413435408318,0.533863446511
6109,54539,24.557268145,48.4,56493,0.36554192229,0.574556918882
6111,850967,461.86273094,37.9,84017,0.553749663019,0.385746440995
6113,220408,217.20800282,31,65923,0.680718250598,0.260316456946
6115,78041,123.47946969,32.5,52624,0.343527400513,0.584718396809
8001,511868,438.8979388,33.6,67575,0.493767309065,0.42145324768
8003,16683,23.088195473,30.4,39191,0.459330143541,0.439466434682
8005,651215,816.12917964,36.5,73925,0.526755852843,0.389259314488
8007,13765,10.195640232,50.6,50753,0.341426611797,0.580795610425
8009,3585,1.4031351005,47.7,37500,0.131941148552,0.81442809682
8011,5882,3.8880340539,41,34392,0.307082452431,0.616279069767
8013,326078,448.9143187,36.2,78642,0.705661017908,0.219345347554
8014,69267,2098.7742831,37.7,89624,0.523003588453,0.382196989984
8015,20027,19.762022163,49.1,54580,0.433948540776,0.480316392399
8017,1876,1.0549542427,35.9,55227,0.118029739777,0.841078066914
8019,9605,24.304184289,47.8,69936,0.467281272596,0.438539407086
8021,8200,6.3692452724,39.4,34746,0.441561712846,0.474811083123
8023,3828,3.1182962122,51.3,30593,0.609340659341,0.319230769231
8025,5858,7.4394146957,35.6,37586,0.22236929186,0.707478491066
8027,4954,6.7070497655,58.4,44644,0.260117493473,0.671997389034
8029,30953,27.101189707,47.6,44512,0.242962607286,0.695276393974
8031,716492,4674.0308503,34.4,63793,0.751690767184,0.187854888911
8033,2074,1.9434572114,51.8,41714,0.184552845528,0.760975609756
8035,342776,407.94521315,38.4,115314,0.366530357865,0.547666167354
8037,54993,32.64703072,36.5,84685,0.559550661183,0.360576710451
8039,26282,14.200066737,46.1,96658,0.194786155905,0.735292242973
8041,713856,335.64075915,34.1,65334,0.337746949147,0.563425510657
8043,48021,31.323174703,44.9,46296,0.241087751371,0.688574040219
8045,59770,20.277894093,36.3,72898,0.425592525068,0.496467639015
8047,6121,40.834962852,45.7,75120,0.457190822608,0.437604924454
8049,15525,8.4080663561,43.5,70469,0.389874309879,0.524726888288
8051,17246,5.324249972,34.5,54979,0.54500483923,0.349499946231
8053,811,0.7259019094,57.5,52188,0.334465195246,0.575551782683
8055,6889,4.3298913942,55.1,36705,0.432396606575,0.497083775186
8057,1399,0.8669379065,50.9,48828,0.19837587007,0.728538283063
8059,580233,759.1793266,40.4,78943,0.490697156002,0.420745713649
8061,1383,0.7823244232,40.4,39784,0.106682297773,0.851113716295
8063,7163,3.3149428067,38.5,51046,0.145585386106,0.800996401882
8065,7824,20.757771652,37.8,46918,0.503937007874,0.39811023622
8067,56310,33.323772586,39.9,64372,0.498014452184,0.405930603476
8069,350518,135.03440473,35.9,67664,0.475355472235,0.426123147857
8071,14503,3.0385895428,46.1,41945,0.39055729867,0.546242342746
8073,5610,2.1763761736,37.9,49423,0.166111573689,0.779766860949
8075,21528,11.708918652,38.4,48922,0.189960832818,0.749536178108
8077,153207,46.02284001,39.1,53683,0.279902772584,0.64278273412
8079,776,0.8860870484,58.6,61058,0.363496932515,0.527607361963
8081,13188,2.7803759,37.8,52807,0.13425499232,0.813056835637
8083,26158,12.889976505,44.4,46797,0.308515661892,0.611600818511
8085,42214,18.837579193,45.1,48739,0.258092074039,0.678832463218
8087,28558,22.30248204,36.3,51626,0.263122476447,0.681695827725
8089,18432,14.606015807,40.2,34136,0.341206828106,0.593092497023
8091,4833,8.9236751957,53,62230,0.514146638272,0.406753878917
8093,18556,8.4579871298,50.6,66861,0.327086383602,0.590824792582
8095,4286,6.2303041849,39,50724,0.186963979417,0.768010291595
8097,17950,18.491783905,42,71244,0.696928853374,0.24280350438
8099,12164,7.4243298348,38,40097,0.235636801928,0.704700683005
8101,167529,70.210993427,38.9,44634,0.464882219856,0.461571732766
8103,6336,1.9671089583,35.9,55543,0.12601862631,0.809662398137
8105,11250,12.336116249,41.5,38639,0.361698250729,0.557580174927
8107,25733,10.894489846,39.8,74273,0.54363926808,0.373874528028
8109,6843,2.1596520906,49.1,34410,0.496859992612,0.409678611008
8111,762,1.9663727206,52.1,46563,0.52371541502,0.424901185771
8113,8191,6.3657662953,41.5,64478,0.686615634424,0.2389236836
8115,2303,4.2022417748,49.1,45188,0.195747800587,0.744134897361
8117,31007,50.969936783,39.1,77589,0.591619450844,0.315297926655
8119,25083,45.028853782,49.9,65382,0.249735971274,0.674505386186
8121,4909,1.9494982734,41.6,49375,0.106720827179,0.843426883309
8123,314305,78.851684923,34.3,70908,0.342843261828,0.567172434412
8125,10020,4.2378644826,38.4,48394,0.150300171527,0.805102915952
9001,943823,1510.2017654,40.3,92969,0.581855274094,0.378905574012
9003,892697,1214.6158128,40.4,72321,0.585615915074,0.370503407904
9005,181111,196.7501285,47.2,78314,0.408851119732,0.547816983804
9007,162682,440.50933532,45.4,84761,0.512499717201,0.439435759372
9009,857620,1418.6894119,40.1,67128,0.541623105592,0.421306752432
9011,266784,401.09168696,41.4,71368,0.505520891052,0.438250339284
9013,150921,367.78399765,37.5,84916,0.498903579909,0.441020384331
9015,117027,228.15463809,41.3,64774,0.429481490247,0.507622823107
10001,178550,304.7934112,37.6,58775,0.449099699675,0.498148222967
10003,559335,1312.0238484,38.1,70996,0.623039913106,0.327026634234
10005,229286,244.93186001,49,60853,0.371680495965,0.591670289376
11001,702455,11490.11954,33.9,82604,0.928465918822,0.0412206713478
12001,269956,308.50950977,31.3,49078,0.589625040093,0.364430049989
12003,28355,48.451027051,37.6,61769,0.167167959474,0.814785499446
12005,185287,244.27089664,39.4,51829,0.248866909158,0.711523677296
12007,27732,94.338220672,40.1,46197,0.241692841792,0.736733344354
12009,596849,587.92371439,47.2,54359,0.380244769149,0.577787533762
12011,1951260,1621.8541187,40.1,57333,0.664719744008,0.314182517315
12013,14587,25.711451827,40.2,38609,0.203725070051,0.765946925993
12015,184998,271.61376244,58.6,49225,0.34696801387,0.624939007298
12017,147929,254.21245189,56.2,41424,0.286028395527,0.683213971604
12019,216072,357.27318373,39.5,62653,0.261068228613,0.704173443773
12021,378488,189.59334129,50.3,65675,0.357414738571,0.617559602358
12023,70503,88.399428042,40.7,44491,0.26481042654,0.709471703373
12027,37489,58.880799073,40.6,35057,0.349502834309,0.62670755506
12029,16700,23.684422744,47.3,38237,0.176339905582,0.808386559289
12031,950181,1245.4276983,36.1,53473,0.474949502489,0.48995647651
12033,315534,480.28674691,37.2,49286,0.376719060214,0.582880963531
12035,112067,230.99691298,50.9,53872,0.382927211607,0.588786511766
12037,11736,21.528379227,45,42855,0.289521905714,0.686156921539
12039,45894,88.891268286,40.7,40922,0.679106843607,0.304406902487
12041,18256,52.205512015,42.5,42357,0.173081492041,0.80066524115
12043,13724,17.014259764,47.2,39879,0.291848450057,0.68794489093
12045,16164,29.207415534,44.3,44291,0.23560928699,0.730869624948
12047,14310,27.852272385,41.5,34583,0.348376444689,0.630893414052
12049,27245,42.731756899,35.1,37594,0.283357529365,0.691302626369
12051,41556,35.940976517,33.9,40728,0.415090941833,0.557536466775
12053,190865,403.71096062,48.9,46030,0.338929248599,0.628784166684
12055,105424,103.63219933,53.4,37314,0.32685516243,0.647283335892
12057,1436888,1406.1656524,36.9,56137,0.514932646806,0.446883738438
12059,19477,40.673970115,42.5,38608,0.100164589701,0.878909005408
12061,157413,313.08292702,52.9,52336,0.362929772082,0.607832584452
12063,48305,52.609709109,41.6,39002,0.303995808925,0.677763490022
12065,14288,23.889889623,47.2,48173,0.462897526502,0.514330585002
12067,8732,16.069996679,39.1,39543,0.152592592593,0.828148148148
12069,356495,374.98241314,46.8,51884,0.368438710285,0.599700997069
12071,754610,964.95403225,48.1,54691,0.382830412803,0.586687415783
12073,292502,438.64443441,30.7,51201,0.605140694422,0.353970709232
12075,40770,36.459294309,46.8,37634,0.262869830123,0.710383642278
12077,8457,10.121314956,40.3,37363,0.197572078907,0.771471927162
12079,18529,26.60191139,42.9,35509,0.414677172763,0.570269316712
12081,394855,531.33812168,48,56036,0.398082018362,0.569574447824
12083,359977,226.62767089,48.6,43361,0.355090695475,0.617302346907
12085,160912,295.91098345,51.9,57959,0.35173370966,0.620263351256
12086,2761581,1454.4185518,39.7,48982,0.636584344059,0.340938212063
12087,75027,76.322425169,47.3,67023,0.446552292973,0.515742093604
12089,85832,132.31784045,45,66297,0.233126329587,0.735350366375
12091,207269,222.81400398,36.8,62048,0.235562355326,0.713194313361
12093,41537,54.024408265,41.1,40367,0.289979460094,0.685299295775
12095,1380645,1529.7338906,34.9,54335,0.603845731037,0.357440454379
12097,367990,277.16119011,35.8,50063,0.609275544538,0.358991577428
12099,1485941,755.96466773,44.6,59943,0.565111413726,0.411971364885
12101,539630,722.71693249,44.6,50417,0.37372411903,0.589430016527
12103,975280,3562.6795555,47.8,51454,0.474704996745,0.485729980469
12105,708009,393.95979207,40.3,48500,0.412862719675,0.553912933185
12107,74163,101.89085222,45,35649,0.303809873821,0.669882396178
12109,254261,423.26477529,43.4,77323,0.315539034547,0.649840166579
12111,321128,561.72251106,44.8,49373,0.474749699782,0.499165073793
12113,179349,177.15590737,39.7,66242,0.210426388508,0.744876017934
12115,426718,766.28137617,55.5,58644,0.427449247076,0.543077077927
12117,467832,1512.0578727,39.2,63760,0.470685498068,0.486970589677
12119,128754,231.1094292,67,55228,0.295254993542,0.687836762384
12121,44191,64.179586421,42.5,42686,0.211780455154,0.764712182062
12123,21623,20.725228238,41.7,36934,0.231598232568,0.746093329023
12125,14940,61.341150462,39.5,41770,0.178113472686,0.802213244335
12127,547538,497.19992295,46.5,46760,0.417945940132,0.548447200197
12129,32461,53.529058508,40.7,62778,0.283368091762,0.684762773723
12131,71375,68.779121381,43.7,53785,0.204445901249,0.765666438213
12133,24880,42.553445095,41.8,37188,0.202889447236,0.774407753051
13001,18507,36.411471039,39,39561,0.204769384549,0.784235327717
13003,8297,24.209373282,35.5,34877,0.267281105991,0.719278033794
13005,11185,39.372054789,37,36964,0.151371571072,0.836907730673
13007,3092,9.0420637971,47,37188,0.451388888889,0.538194444444
13009,44823,173.26307428,35.3,39426,0.495489891135,0.478444790047
13011,18988,81.825059324,41.1,45373,0.098473941837,0.882522315001
13013,80809,501.80587698,35.4,57348,0.228250312196,0.732100735396
13015,106408,231.56271163,37.9,55452,0.208949901943,0.760996357894
13017,16787,67.115205338,39.7,32705,0.354212392369,0.630423771737
13019,19252,42.463597122,39.7,37163,0.158616486363,0.824013408502
13021,153095,613.85708065,36.2,39931,0.589486858573,0.387282047765
13023,12838,59.470971049,36.8,45029,0.221726793677,0.753344142683
13025,18897,42.655658033,40.9,37031,0.0984884645982,0.884805091488
13027,15513,31.460501666,43,34322,0.399489470325,0.586949585195
13029,38109,87.096228739,34.6,71322,0.26621522937,0.697935338246
13031,77296,114.35230429,28.5,41789,0.364871019834,0.599395470167
13033,22423,27.112519115,37.5,42773,0.505882352941,0.480320855615
13035,24193,131.7056227,38.5,41845,0.270760789279,0.708768597657
13037,6352,22.654635493,38.8,31725,0.582303509639,0.40978744439
13039,53677,85.160835276,32.3,56397,0.314156706507,0.652695883134
13043,10836,44.58171172,37.8,32937,0.272291722119,0.708277881288
13045,118121,236.70227107,34.5,49608,0.28397037308,0.685419714704
13047,67420,415.75588371,39.9,55125,0.179894379479,0.786872878159
13049,12968,16.623789475,41.7,40283,0.250499001996,0.736027944112
13051,289195,667.69685409,35.2,54911,0.556516653618,0.41173252337
13053,10684,42.952971556,23.7,46453,0.428468208092,0.53901734104
13055,24790,79.118695952,39.5,36107,0.195488721805,0.783046325491
13057,254149,603.5603742,38.3,79670,0.227412587413,0.727371982856
13059,127330,1068.0392115,27.7,36889,0.667420456344,0.286990343954
13061,2887,14.774522292,45.1,25000,0.548387096774,0.445318646735
13063,289615,2044.2566331,32.4,45778,0.850643238155,0.131561253306
13065,6648,8.1570979007,37.7,25236,0.280392959476,0.705689725747
13067,756865,2227.6706927,36.5,75153,0.488370953116,0.46749626253
13069,43093,72.755654622,36.2,38266,0.294329303397,0.68904720783
13071,45592,83.345601713,36.4,35472,0.254561506769,0.727781047675
